Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: accountName,Spreadsheet: postText,Spreadsheet: postImage,Spreadsheet: accountimage,Spreadsheet: commentnum,Spreadsheet: sharenum,Spreadsheet: reactionum,Spreadsheet: like,Spreadsheet: heart,Spreadsheet: laugh,Spreadsheet: surprise,Spreadsheet: sad,Spreadsheet: disgust,Spreadsheet: angry,Spreadsheet: commentacc1,Spreadsheet: comment1,Spreadsheet: item,Spreadsheet: randomise,Spreadsheet: type
21,1758799020692,25/09/2025 11:17:00,1758799020692,1,25/09/2025 12:17:00,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,action,heart,28470,28470,28479.79999996425,28470,28470,28479.79999996425,1,9.799999964248855,0,react,Social Media,Social Media,1,object-19,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
22,1758799021726,25/09/2025 11:17:01,1758799021726,1,25/09/2025 12:17:01,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,continue,,29514.39999998809,29502.5,29514.39999998809,29514.39999998809,29502.5,29514.39999998809,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
23,1758799021727,25/09/2025 11:17:01,1758799021727,1,25/09/2025 12:17:01,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,11,post_single,Screen 1,yruilm,1,response,heart,28470,29502.5,29514.70000000001,28470,29502.5,29514.70000000001,1,1044.7000000000116,0,react,Social Media,Social Media,1,object-19,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
24,1758799031901,25/09/2025 11:17:11,1758799031901,1,25/09/2025 12:17:11,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,12,post_single,Screen 1,yruilm,1,continue,,10186.89999998809,10178.600000000006,10186.89999998809,10186.89999998809,10178.600000000006,10186.89999998809,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,daily_hack_zone,Cooking secret 🤫 #KitchenHack #LifeHacks #WhiskTrick #SmartTips #EverydayHacks#cooking #momhacks,avo.gif,avoID.png,6,77483,3,3,,,,,,,lia_m,Great - if you can find a ripe one!,avocado,1,filler
25,1758799040834,25/09/2025 11:17:20,1758799040834,1,25/09/2025 12:17:20,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,13,post_single,Screen 1,yruilm,1,continue,,8941.199999964243,8929.399999999994,8941.199999964243,8941.199999964243,8929.399999999994,8941.199999964243,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Barbel fishing,"I really can't remember a summer when I've spent so little time barbel fishing. It's been like 'groundhog day' week after week the Severn has remained low - only water from Clywedog, Lake Vyrnwy and various boreholes stopped the river being reduced to a mere trickle in places.
We've had to wait until halfway through September for a decent lump of water. Today at Shrewsbury, the river was carrying just over a metre of lovely coloured, fresh water - having risen steadily overnight.
Yesterday afternoon I fished pellets for 3 barbel and two chub and the river was just starting to colour up as I called it a day. Today's session was the usual one rod approach, but I'd decided that a meat attack might be the best bet to find a few bigger specimens.
There was nothing complicated about my set-up, a 3oz lead and a foot long hooklink armed with a size four hook. To add a bit of extra feed into the swim, I'd made up some PVA bags containing pellets and small pieces of luncheon meat.
Needless to say, sunken weed and twigs were ever present. That's only to be expected with the first floodwater of the season - but casting upstream and relatively close to the bank went some way to alleviating the problem.
Happily, my four hour session turned out to be very successful - six good sized barbel reminded me what I had been missing during the hot summer. Strangely enough, the biggest barbel was the first fish of the session and in lovely autumn sunshine too.",fish pic.png,fishID.png,2,6,8,2,1,,4,,,1,fishyPete,Nice!,fish,1,filler
26,1758799049316,25/09/2025 11:17:29,1758799049316,1,25/09/2025 12:17:29,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,action,like,8479.5,8479.5,8493.09999997617,8479.5,8479.5,8493.09999997617,1,13.599999976169784,0,react,Social Media,Social Media,1,object-19,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,2344,2480,2453,12,1,,14,,,,,beckham,1,filler
27,1758799050226,25/09/2025 11:17:30,1758799050226,1,25/09/2025 12:17:30,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,continue,,9402.89999998809,9395.600000000006,9402.89999998809,9402.89999998809,9395.600000000006,9402.89999998809,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,2344,2480,2453,12,1,,14,,,,,beckham,1,filler
28,1758799050226,25/09/2025 11:17:30,1758799050226,1,25/09/2025 12:17:30,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,14,post_single,Screen 1,yruilm,1,response,like,8479.5,9395.600000000006,9403.200000000012,8479.5,9395.600000000006,9403.200000000012,1,923.7000000000116,0,react,Social Media,Social Media,1,object-19,post_single,davidbeckham,Great evening with great company 🏆 @stellaartois 🍺 @arynasabalenka @nickjonas @rachelbrosnahan @mariasharapova,beckham.png,beckhamID.png,7868,2344,2480,2453,12,1,,14,,,,,beckham,1,filler
29,1758799062458,25/09/2025 11:17:42,1758799062458,1,25/09/2025 12:17:42,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,15,post_single,Screen 1,yruilm,1,action,like,12228.5,12228.5,12240.299999988085,12228.5,12228.5,12240.299999988085,1,11.799999988084892,0,react,Social Media,Social Media,1,object-19,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
30,1758799064322,25/09/2025 11:17:44,1758799064322,1,25/09/2025 12:17:44,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,15,post_single,Screen 1,yruilm,1,continue,,14104.199999964243,14094.200000000012,14104.199999964243,14104.199999964243,14094.200000000012,14104.199999964243,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
31,1758799064323,25/09/2025 11:17:44,1758799064323,1,25/09/2025 12:17:44,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,15,post_single,Screen 1,yruilm,1,response,like,12228.5,14094.200000000012,14104.499999976164,12228.5,14094.200000000012,14104.499999976164,1,1875.999999976164,0,react,Social Media,Social Media,1,object-19,post_single,Washington Post,"Former president Barack Obama and former first lady Michelle Obama addressed speculation about a divorce in her new podcast episode. ""She took me back!"" Barack Obama joked. ""It was touch and go for awhile!""",filler_ob.jpg,wp.jpg,45,243,0,212,,,,,,,susanspec,Michelle for prez!!,washpo,1,filler
32,1758799073787,25/09/2025 11:17:53,1758799073787,1,25/09/2025 12:17:53,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,16,post_single,Screen 1,yruilm,1,continue,,9474.299999976152,9461.799999999988,9474.299999976152,9474.299999976152,9461.799999999988,9474.299999976152,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,Pauline G,Selling my handmade beautiful jewellery in Liverpool - this weekend. Please visit and buy yourself some jewellery you never knew you needed! ,jewel.jpg,pg.jpg,,87,78,43,32,3,,,,,,,jewellery,1,filler
33,1758799073789,25/09/2025 11:17:53,1758799073789,1,25/09/2025 12:17:53,239176,3,task-qm8h,,49415535,BLINDED,14139672,,complete,,68d523caefa1627e6352beca,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1920x1080,1920x911,,,0,T1 social media,11,Spreadsheet1,,,,,,,info,END,,,218844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1758798896134,25/09/2025 11:14:56,1758798896134,1,25/09/2025 12:14:56,239176,3,task-qm8h,,49415584,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,T1 social media,11,Spreadsheet1,,,,,,,info,BEGIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1758798904858,25/09/2025 11:15:04,1758798904858,1,25/09/2025 12:15:04,239176,3,task-qm8h,,49415584,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,instr,Screen 1,3y5lbv,1,continue,,8733.50000000298,8729.199999999999,8733.50000000298,8733.50000000298,8729.199999999999,8733.50000000298,1,0,0,,Click To Continue,Continue Button,2,object-23,instr,,,,,,,,,,,,,,,,,instr,,
3,1758798977530,25/09/2025 11:16:17,1758798977530,1,25/09/2025 12:16:17,239176,3,task-qm8h,,49415584,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,1,post_single,Screen 1,yruilm,1,continue,,72676.89999999703,72673.6,72676.89999999703,72676.89999999703,72673.6,72676.89999999703,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,HistoryFeels,"Nine days after Star Wars opened in 1977, Alec Guinness (Obi-Wan Kenobi) wrote in his diary: ‘Am pinning my hopes on Star Wars percentage which could bring me £100K or more if it does Jaws business, as predicted.’ He ended up earning an estimated $95 million for what amounted to 20 minutes of screen time.
When Star Wars premiered in May 1977, even its cast and crew had little idea of the cultural juggernaut it would become. Alec Guinness, already an accomplished actor with an Academy Award to his name, viewed his role as Obi-Wan Kenobi with some skepticism. In fact, he reportedly found some of the dialogue clunky and even doubted whether the film would resonate with audiences. Yet, shrewdly, Guinness negotiated a deal that included a small percentage of the film’s profits—something highly unusual at the time for an actor in his position.
Just nine days after the movie’s release, Guinness confided in his diary that he was hopeful the percentage might yield him around £100,000 if the film managed to perform like Spielberg’s Jaws. What unfolded was beyond his imagination: Star Wars exploded into a worldwide phenomenon, earning hundreds of millions and spawning a multi-decade franchise. Guinness’s share ultimately netted him an estimated $95 million over the years for less than half an hour of actual screen time.
His decision remains one of the most legendary deals in Hollywood history—a testament to foresight, negotiation, and a little bit of luck. Obi-Wan Kenobi became not only an iconic character but also a financial windfall Guinness could never have predicted.",star wars image.jpg,starwars ID.png,4,76,100,45,,,55,,,,,,starwars,1,filler
4,1758799031970,25/09/2025 11:17:11,1758799031970,1,25/09/2025 12:17:11,239176,3,task-qm8h,,49415584,BLINDED,14139673,,complete,,68d523d420bbe8a047df158a,computer,Desktop or Laptop,Windows 10,Chrome 140.0.0.0,1536x864,1536x695,,,0,T1 social media,11,Spreadsheet1,Spreadsheet1,2,post_single,Screen 1,yruilm,1,continue,,54443.5,54437.5,54443.5,54443.5,54437.5,54443.5,1,0,0,,Click To Continue,Continue Button,2,object-18,post_single,history of the World,"On an ordinary summer morning in 2005, a bored and restless Canadian named Kyle MacDonald sat at his desk, staring at a small red paperclip lying nearby. Out of nowhere, a wild, ridiculous idea struck him: *“What if I could trade this paperclip… and keep trading up until I get a house?”* His heart pounded. He laughed at the absurdity—but then decided to give it a try.
His first trade was simple: he posted a photo of the red paperclip online and someone offered him a novelty fish-shaped pen in exchange. That pen led to a hand-sculpted doorknob, then a camping stove, then a generator, and eventually a snowmobile. As his trades gained attention, people from across the internet followed his journey, and the offers became more bizarre and exciting. At one point, he traded for a recording contract, then for a role in an actual Hollywood film.
Finally, after just 14 trades, the town of Kipling in Saskatchewan made him an unbelievable offer: *“Give us the movie role, and we’ll give you a house.”* Kyle accepted—and moved into his new home, keys in hand. What began as a joke became an internet legend. He wrote a book called *One Red Paperclip""* and inspired millions with his creative thinking and fearless ambition. Sometimes, all it takes to change your life is a tiny red paperclip—and the courage to start your own crazy game.""",paperclip pic.png,paperclip ID.png,23,13,55,55,,,,,,,,,swaps,1,filler
